input,rand_x,rand_y,pred_x,pred_y,abs_rel,sq_rel,rms_sq_lin,rms_sq_log,d1,d2,d3
77_area_31_color_0_Left_Down_0.0,-67.56071738341197,75.75153887112702,-9.155850410461426,82.29769897460938,0.1227058619260788,0.059066858142614365,0.15434643626213074,0.02967844158411026,0.8551092147827148,0.9764920473098755,0.9942087531089783
158_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,66.5813451711831,3.3908502826929805,66.98396301269531,7.931714057922363,0.12262031435966492,0.0589853972196579,0.15413923561573029,0.02964061126112938,0.8552802801132202,0.9765456914901733,0.9942221641540527
25_area_31_color_0_Left_Down_0.0,16.42957843408726,-18.179513303376552,11.2791166305542,-26.604528427124023,0.12258385866880417,0.05891529098153114,0.153935968875885,0.029615415260195732,0.8554019331932068,0.9765889644622803,0.9942349195480347
21_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-80.14290501203436,-29.664496503737837,-58.400089263916016,-73.46678161621094,0.12279850244522095,0.05899989604949951,0.1539776772260666,0.029696932062506676,0.8548253178596497,0.9764671325683594,0.9942248463630676
13_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,54.51362074764205,-89.16623585917148,-33.17702102661133,-14.498351097106934,0.12310434132814407,0.059221722185611725,0.1546594202518463,0.02987443469464779,0.8537337779998779,0.9762495160102844,0.9941955804824829
12_area_31_color_0_Left_Down_0.0,-29.970149095594046,-18.329635153630207,-23.922809600830078,-14.917858123779297,0.12301994115114212,0.05914188176393509,0.15443600714206696,0.02984059415757656,0.853900134563446,0.9762897491455078,0.9942076206207275
35_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,6.731208528826116,75.57401095429688,3.3238816261291504,76.23694610595703,0.12292506545782089,0.059046175330877304,0.1541518121957779,0.029799798503518105,0.8541046380996704,0.9763462543487549,0.9942217469215393
93_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-27.657721014126977,-27.548423658679013,-22.169065475463867,-24.09229850769043,0.12279817461967468,0.05893746763467789,0.153849259018898,0.029750199988484383,0.8543559908866882,0.9764000773429871,0.9942358136177063
80_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,42.75022465975471,-8.600770639834707,45.01638412475586,-12.343149185180664,0.12269897013902664,0.05889097601175308,0.15370923280715942,0.02971787005662918,0.85457843542099,0.9764026999473572,0.9942377805709839
117_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-49.57113187080325,-8.560887096115195,-49.80314254760742,-14.288607597351074,0.12255760282278061,0.05882016569375992,0.15354008972644806,0.02967701479792595,0.8548197150230408,0.9764179587364197,0.9942471981048584
26_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-64.64573633163603,-58.250342428879804,-22.691965103149414,-52.86359786987305,0.12285847216844559,0.058918777853250504,0.15346668660640717,0.029773417860269547,0.854103147983551,0.9763187766075134,0.9942357540130615
52_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-0.2938009068936509,-14.593419089181381,-21.19614028930664,-46.30008316040039,0.12308136373758316,0.05926863104104996,0.1546710729598999,0.030017735436558723,0.8534783124923706,0.9759410619735718,0.994038999080658
52_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,74.67226219225802,-24.769098159006035,59.464385986328125,-59.76249313354492,0.12328508496284485,0.05963156744837761,0.15596112608909607,0.0302695594727993,0.8529780507087708,0.9755833148956299,0.9937794804573059
44_area_31_color_0_Left_Down_0.0,14.50590305004782,23.807571825515467,11.186132431030273,31.610261917114258,0.12318677455186844,0.05955473706126213,0.15580178797245026,0.0302285049110651,0.8532000780105591,0.9756324291229248,0.9937928318977356
76_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-87.64299781409994,29.436726963007914,-52.40454864501953,76.95364379882812,0.12320670485496521,0.05954752862453461,0.15580527484416962,0.0302340779453516,0.8530915379524231,0.9756305813789368,0.9938052296638489
31_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-57.95352596344474,82.99265714450192,-1.0543655157089233,88.29667663574219,0.12323551625013351,0.05950697511434555,0.15555927157402039,0.030240098014473915,0.8531098365783691,0.9756130576133728,0.9937962889671326
131_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-63.240709004439665,-15.367657729135729,-64.56920623779297,-41.21711349487305,0.12322557717561722,0.059477899223566055,0.15549561381340027,0.030225269496440887,0.8531652688980103,0.9756433963775635,0.9938046336174011
67_area_31_color_0_Left_Down_0.0,-74.63705974584411,89.43736533227053,1.2979377508163452,91.42652893066406,0.12307121604681015,0.05937747284770012,0.155262753367424,0.030173463746905327,0.8534254431724548,0.9756976366043091,0.9938186407089233
61_area_31_color_0_Left_Down_0.0,0.39510185962366506,17.169303117607882,-6.233609199523926,28.15515899658203,0.12300116568803787,0.059313513338565826,0.15511265397071838,0.03013939969241619,0.8535897135734558,0.9757445454597473,0.9938313364982605
6_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-77.92623407008305,44.99288467185201,-43.474918365478516,77.32845306396484,0.12302868068218231,0.059278856962919235,0.15499043464660645,0.030147042125463486,0.8534826636314392,0.975751519203186,0.9938439726829529
124_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-52.216993242794565,71.64977209932849,-11.80994701385498,80.01099395751953,0.123243048787117,0.05942676216363907,0.15531453490257263,0.030215397477149963,0.8531061410903931,0.9756647348403931,0.9938173890113831
35_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-53.07486471323871,-55.67621028054002,-24.80207633972168,-70.71651458740234,0.12327156215906143,0.05938839912414551,0.1551239937543869,0.030203696340322495,0.8530423641204834,0.9757187366485596,0.9938316941261292
28_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-83.42105978734293,-5.02794988020014,-79.8976821899414,-51.24027633666992,0.1233089491724968,0.059435371309518814,0.15535607933998108,0.030213840305805206,0.8529120087623596,0.9757067561149597,0.9938352108001709
75_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,11.671403987270963,-78.17244490289657,0.8535764813423157,-74.59074401855469,0.1232217326760292,0.059336524456739426,0.15506663918495178,0.030174048617482185,0.8530986309051514,0.9757629632949829,0.9938495755195618
69_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,49.59497100510191,-8.40800974535503,50.050716400146484,-20.39158821105957,0.12310006469488144,0.059247877448797226,0.15486614406108856,0.03012458235025406,0.8533682227134705,0.9758177995681763,0.9938638806343079
42_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,4.390248478964409,-10.662705551118933,-6.380519390106201,-33.297080993652344,0.12314075231552124,0.0592498742043972,0.15482105314731598,0.030119897797703743,0.8533793687820435,0.9758285880088806,0.9938755035400391
129_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-17.86264904244132,10.735259635479224,-25.295082092285156,17.850797653198242,0.1231992095708847,0.05922281742095947,0.15462231636047363,0.030150970444083214,0.8532727956771851,0.9757209420204163,0.9938634634017944
13_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-62.05675573247175,-57.2529365108512,-32.354732513427734,-75.81228637695312,0.12339335680007935,0.059546541422605515,0.15585942566394806,0.03023478016257286,0.852648138999939,0.9756530523300171,0.9938471913337708
45_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,65.12141178243311,80.3007831840539,15.369028091430664,82.97203826904297,0.12335671484470367,0.0594758577644825,0.15562911331653595,0.030210472643375397,0.8527643084526062,0.9756914973258972,0.9938584566116333
168_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-22.804323069644468,-41.26595883416032,-18.995248794555664,-45.45036315917969,0.12323463708162308,0.059401482343673706,0.15549273788928986,0.030164580792188644,0.8530151844024658,0.9757376313209534,0.9938710331916809
9_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,25.91991778302284,-16.427849202342642,25.900365829467773,-13.84442138671875,0.1232786625623703,0.05944523587822914,0.1556205302476883,0.030216136947274208,0.852763295173645,0.975714921951294,0.9938513040542603
162_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-85.43045598113792,-61.89253247408573,-32.36138916015625,-90.01116943359375,0.12332198023796082,0.05950579047203064,0.15581972897052765,0.030241988599300385,0.8527510762214661,0.9756959080696106,0.9938238859176636
35_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,38.875001192531556,28.60630954382725,33.68235778808594,39.4703483581543,0.12329384684562683,0.0594424270093441,0.15560609102249146,0.03021525964140892,0.8528534173965454,0.9757479429244995,0.9938380718231201
25_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-85.12272134937297,-50.0450108520691,-44.197425842285156,-79.4601058959961,0.12336743623018265,0.0595533549785614,0.15586410462856293,0.03023947775363922,0.8527696132659912,0.9756971597671509,0.9938264489173889
1_area_31_color_0_Left_Down_0.0,-48.40653661414715,30.940693847771115,-36.25715255737305,43.181602478027344,0.12337057292461395,0.05958937481045723,0.15609686076641083,0.030229270458221436,0.852728009223938,0.9757285714149475,0.99383944272995
12_area_31_color_0_Left_Down_0.0,-86.45210320421445,-71.26045524277671,-21.545312881469727,-91.40723419189453,0.1234419122338295,0.05960371345281601,0.1560022532939911,0.03027566894888878,0.8525853753089905,0.975562572479248,0.9938293695449829
30_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,53.98489536717409,-57.86196083021995,26.88582420349121,-64.02458190917969,0.12361010164022446,0.05962548777461052,0.1558396965265274,0.030337028205394745,0.8522674441337585,0.975461483001709,0.9938100576400757
63_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,27.494299413337444,-47.12709941158923,18.39496421813965,-48.42283630371094,0.12360934913158417,0.0596918910741806,0.15629032254219055,0.030314482748508453,0.8523260951042175,0.9755075573921204,0.9938231706619263
27_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-72.10054930331788,-46.22900562009826,-42.069480895996094,-72.54419708251953,0.12381621450185776,0.05994255095720291,0.15683381259441376,0.030388440936803818,0.8519761562347412,0.9753967523574829,0.9937829375267029
13_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,40.008047734018646,64.02536425913144,15.975777626037598,72.65362548828125,0.12380045652389526,0.05988262593746185,0.15662774443626404,0.03036542981863022,0.8520267009735107,0.9754473567008972,0.993796706199646
126_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,59.4395756220585,-18.506964668678137,56.43047332763672,-31.2386474609375,0.12381220608949661,0.05991994962096214,0.15679025650024414,0.030357835814356804,0.852043092250824,0.9754638075828552,0.9938015937805176
84_area_31_color_0_Left_Down_0.0,30.255324582716312,-53.10282682515223,16.956031799316406,-51.09739685058594,0.12381533533334732,0.059919483959674835,0.156767338514328,0.030347038060426712,0.8521144986152649,0.9754709601402283,0.9938055872917175
58_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-37.23340855301761,71.34044733380156,-7.9090704917907715,80.18218994140625,0.12378987669944763,0.060009390115737915,0.15743593871593475,0.0303255133330822,0.8522274494171143,0.975496232509613,0.9938167333602905
116_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-87.65965376806751,-74.60846444619574,-18.49240493774414,-92.30440521240234,0.12375492602586746,0.05996385216712952,0.1573156714439392,0.030299432575702667,0.8523825407028198,0.9755442142486572,0.993830144405365
22_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-52.58047407371508,-85.22420330271245,-1.5083332061767578,-88.4610824584961,0.12362462282180786,0.05987662822008133,0.15711192786693573,0.03025696612894535,0.852648913860321,0.9755818247795105,0.9938370585441589
50_area_31_color_0_Left_Down_0.0,-57.341621683836486,14.94748097454459,-53.54255294799805,31.115276336669922,0.12361780554056168,0.059914480894804,0.15732547640800476,0.030251970514655113,0.8526372313499451,0.9755954146385193,0.9938448667526245
80_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-14.143580893350375,70.68090799385547,-3.9737601280212402,70.04149627685547,0.123519167304039,0.05985919013619423,0.15717223286628723,0.030217619612812996,0.8528448939323425,0.9756069183349609,0.9938536286354065
82_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,57.139841112919356,-28.47287669438232,47.25425338745117,-42.65919494628906,0.12355843931436539,0.05996132642030716,0.15785875916481018,0.030231652781367302,0.8526220917701721,0.9756297469139099,0.9938650727272034
18_area_31_color_0_Left_Down_0.0,-43.303781982367354,-21.655366529891964,-45.22989273071289,-24.780502319335938,0.1234370693564415,0.05986778065562248,0.1576097309589386,0.030187193304300308,0.852865993976593,0.9756746888160706,0.9938759803771973
306f740ae757d660135b3e88cdae39551_color_0_Left_Down_0.0,16.253089652665395,-41.74854465188227,4.698486328125,-34.053192138671875,0.12356166541576385,0.059953972697257996,0.15761537849903107,0.030263643711805344,0.8527479767799377,0.9755679368972778,0.9937813878059387
85_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,22.346803412844125,-16.30590260557672,21.912500381469727,-15.923956871032715,0.12343273311853409,0.059857506304979324,0.15734153985977173,0.03021627478301525,0.8529862761497498,0.9756177067756653,0.9937936663627625
73_area_31_color_0_Left_Down_0.0,9.368492553356447,-11.497224755643003,6.397352695465088,-19.696495056152344,0.12335342913866043,0.05977717041969299,0.1571270376443863,0.030185168609023094,0.8531311750411987,0.9756642580032349,0.9938061833381653
11_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-36.996163282454816,80.72159525318821,8.425168991088867,69.66719055175781,0.12333473563194275,0.0597587525844574,0.1571471095085144,0.030181685462594032,0.8532174229621887,0.9756742119789124,0.9938000440597534
6_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,47.449042948756954,-64.77962836203854,15.825432777404785,-69.82540893554688,0.12336182594299316,0.059703655540943146,0.15693485736846924,0.030177177861332893,0.8531436324119568,0.975712776184082,0.993813157081604
86_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,66.3242356616243,-2.2623843150875445,65.14947509765625,-3.6255533695220947,0.12322579324245453,0.05961408466100693,0.15672872960567474,0.030126409605145454,0.8534194827079773,0.9757610559463501,0.9938256144523621
114_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,71.01940084093644,53.973946070516746,33.48939514160156,75.10401916503906,0.12342892587184906,0.060066502541303635,0.1585027128458023,0.030179357156157494,0.8529965281486511,0.9757182002067566,0.993815541267395
36_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-13.461569195537976,-85.95552450237886,1.0597347021102905,-92.0936050415039,0.1232985332608223,0.05998310074210167,0.1583271324634552,0.030130762606859207,0.8532412648200989,0.9757696390151978,0.9938287138938904
25_area_31_color_0_Left_Down_0.0,-41.63807531070971,7.494158638956051,-38.72341537475586,7.209278106689453,0.12320435047149658,0.05989857017993927,0.1580929011106491,0.030094023793935776,0.8534024953842163,0.9758152961730957,0.9938408732414246
2_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,24.026079568706507,-43.58021662202359,-2.2934730052948,-51.36922836303711,0.12323898822069168,0.059969816356897354,0.15815921127796173,0.030109083279967308,0.8534276485443115,0.9758027195930481,0.9938197135925293
56_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-64.91590666689166,60.28744262387383,-26.59931182861328,76.54862213134766,0.12326516211032867,0.059979069977998734,0.15825332701206207,0.030117617920041084,0.8532302379608154,0.9758356213569641,0.9938329458236694
102_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,87.1923925266394,4.624232814483449,85.6168441772461,49.813072204589844,0.12346549332141876,0.060184553265571594,0.15890149772167206,0.030225379392504692,0.8526359796524048,0.9756647944450378,0.9937959313392639
85_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-59.097728547305366,-40.98468122651359,-41.07940673828125,-60.719627380371094,0.12370699644088745,0.060321930795907974,0.15898814797401428,0.030306149274110794,0.8521507382392883,0.9755558371543884,0.9937553405761719
84_area_31_color_0_Left_Down_0.0,-86.68967822145599,74.57378518088981,-15.56574535369873,79.7313003540039,0.12367738783359528,0.06031264364719391,0.15897640585899353,0.030291395261883736,0.8522368669509888,0.9755622744560242,0.9937606453895569
85_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-68.8048050797746,13.77296559256564,-61.996421813964844,25.52501678466797,0.12366877496242523,0.06027599051594734,0.15880893170833588,0.030278602614998817,0.8522912263870239,0.9755707383155823,0.9937688708305359
113_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-40.67006027630292,9.75204045284282,-39.064117431640625,18.68138885498047,0.12369301170110703,0.060275670140981674,0.15869265794754028,0.030274685472249985,0.8524091243743896,0.9755780100822449,0.9937570691108704
29_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,27.25566990333556,59.353524667296284,16.79891586303711,58.86708450317383,0.12360700964927673,0.0601985901594162,0.1584998369216919,0.030237572267651558,0.8525948524475098,0.9756215214729309,0.9937695860862732
52_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-52.844171083091425,-88.02075084147351,-5.992241382598877,-95.9947509765625,0.12359688431024551,0.06027289479970932,0.15901318192481995,0.030224435031414032,0.8525129556655884,0.9756625890731812,0.9937819838523865
52_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-65.36058658761469,72.00335553265893,-17.475614547729492,73.6135025024414,0.12348135560750961,0.06017594039440155,0.15874789655208588,0.030179474502801895,0.8527529835700989,0.9757142066955566,0.9937952160835266
122_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,67.30021396125275,17.5343583906555,64.59132385253906,47.69009017944336,0.1234983578324318,0.060178544372320175,0.15872503817081451,0.03017335943877697,0.8527189493179321,0.9757322072982788,0.993807852268219
138_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,18.09303487805761,29.706601418325988,15.752727508544922,29.870426177978516,0.12336274236440659,0.0601038821041584,0.1585843563079834,0.03012542426586151,0.8529844880104065,0.9757731556892395,0.9938199520111084
124_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-58.43316984777907,74.59415026649276,-8.262262344360352,81.00930786132812,0.12354040145874023,0.06020249053835869,0.15877437591552734,0.030181119218468666,0.8526132702827454,0.9757260084152222,0.9938007593154907
72_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-14.62130551942684,-21.03506491509046,-12.982357025146484,-26.552114486694336,0.12352178990840912,0.0601997934281826,0.15877945721149445,0.03018963150680065,0.852687656879425,0.9756438136100769,0.9937987327575684
6_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,3.4051869509107604,-81.54612598049009,3.5835278034210205,-84.76996612548828,0.12340108305215836,0.06009551137685776,0.15848982334136963,0.03014199808239937,0.8529657125473022,0.9756940603256226,0.9938115477561951
89_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-60.068993623905705,42.846050956746666,-38.711822509765625,65.0789794921875,0.12341199815273285,0.060146503150463104,0.15872648358345032,0.03013916313648224,0.8529295325279236,0.9757031798362732,0.9938178062438965
56_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-75.09623977347724,18.567379703949882,-62.32395935058594,38.076969146728516,0.12353626638650894,0.06018166244029999,0.15869861841201782,0.030184030532836914,0.852587103843689,0.9756537675857544,0.9938229918479919
68_area_31_color_0_Left_Down_0.0,-45.83716025736223,-19.926789472444227,-41.00653839111328,-26.817363739013672,0.12350470572710037,0.06013764813542366,0.15853555500507355,0.03016810677945614,0.8526297211647034,0.9756831526756287,0.9938312768936157
73_area_31_color_0_Left_Down_0.0,-38.03512738127402,-25.978911036309157,-37.01205825805664,-31.293668746948242,0.12338007241487503,0.06004105508327484,0.15828776359558105,0.030123045668005943,0.8528916835784912,0.9757289886474609,0.9938433766365051
46_area_31_color_0_Left_Down_0.0,39.42826293316418,-36.518091187828496,35.31712341308594,-38.840423583984375,0.12327149510383606,0.05995941534638405,0.1580870896577835,0.03008117340505123,0.8531329035758972,0.9757722020149231,0.9938550591468811
15_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,11.952835253441492,-4.31092760416206,11.098142623901367,-1.571465015411377,0.12312546372413635,0.05985839292407036,0.15782040357589722,0.03003052994608879,0.8534088134765625,0.9758211374282837,0.993867814540863
80_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,29.460809765276665,78.62935307845643,11.2963228225708,84.21806335449219,0.12301028519868851,0.05976695567369461,0.15757684409618378,0.029984354972839355,0.8536834120750427,0.9758703112602234,0.9938803315162659
83_area_31_color_0_Left_Down_0.0,41.862977497845065,-51.31073185366378,25.42306137084961,-58.85122299194336,0.1230374351143837,0.059759337455034256,0.15758314728736877,0.029982123523950577,0.8536006212234497,0.9759059548377991,0.9938909411430359
162_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-84.38703568896875,-42.79247202603148,-49.18864059448242,-84.22034454345703,0.12308409065008163,0.05985584110021591,0.15788738429546356,0.03002234734594822,0.8534976840019226,0.9758723378181458,0.9938578605651855
36_area_31_color_0_Left_Down_0.0,17.114027526045874,-80.74335357283493,1.8592331409454346,-73.65290069580078,0.12299934774637222,0.0597841776907444,0.1577436476945877,0.02998620830476284,0.8537061810493469,0.975917637348175,0.9938690662384033
1_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-0.654075503777463,17.431712805040064,-0.14482825994491577,17.855600357055664,0.12282910197973251,0.059677496552467346,0.15745992958545685,0.029933331534266472,0.8539640307426453,0.975966215133667,0.9938817024230957
4_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-29.836099652947055,48.764196674247955,-13.80395793914795,53.964385986328125,0.1227353885769844,0.05959279090166092,0.15722884237766266,0.029893236234784126,0.8541738390922546,0.9760141372680664,0.9938942790031433
21_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-70.81231443592108,-76.47519928755442,-10.001481056213379,-90.72314453125,0.12280780076980591,0.05959199741482735,0.15705856680870056,0.029920658096671104,0.8541468977928162,0.9759358763694763,0.9938643574714661
83_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,41.073976116648595,-0.8115630828842768,32.32475280761719,4.4792633056640625,0.1228281632065773,0.05955076590180397,0.15686725080013275,0.029914190992712975,0.8541079163551331,0.9759577512741089,0.9938762784004211
52_area_31_color_0_Left_Down_0.0,33.912431356992485,-11.731079051325679,37.6839485168457,-15.019065856933594,0.12273950129747391,0.05947326496243477,0.15665122866630554,0.029880903661251068,0.8542817234992981,0.9759969115257263,0.9938879013061523
1_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-45.64763401696077,57.43841718135596,-22.34151840209961,67.10945892333984,0.12272901833057404,0.059429045766592026,0.15651313960552216,0.029864255338907242,0.8543489575386047,0.9760329723358154,0.9938997030258179
72_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,53.894858214416274,35.04536475379682,39.77060317993164,52.5059700012207,0.12272917479276657,0.0594562329351902,0.15661922097206116,0.029856031760573387,0.8544050455093384,0.9760338664054871,0.9939038753509521
83_area_31_color_0_Left_Down_0.0,-41.01387529860671,16.241520036435674,-37.302764892578125,21.841835021972656,0.12264539301395416,0.05939539149403572,0.15648452937602997,0.02982608787715435,0.8545190691947937,0.9760727286338806,0.9939146041870117
55_area_31_color_0_Left_Down_0.0,-25.02469855079518,-73.51522680120586,-7.41226053237915,-82.85270690917969,0.12259690463542938,0.059416305273771286,0.15669956803321838,0.029818886891007423,0.8545607328414917,0.9760615825653076,0.9939165115356445
143_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,75.1164435832037,-65.37264643458695,23.695999145507812,-79.2134780883789,0.12256066501140594,0.05938388779759407,0.15662990510463715,0.029796887189149857,0.8546423316001892,0.9760927557945251,0.9939264059066772
172_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,81.04272368774443,-9.718960867567972,75.38371276855469,-35.053627014160156,0.12254692614078522,0.05938906595110893,0.15668293833732605,0.029782725498080254,0.8546690940856934,0.9761198163032532,0.9939324855804443
28_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-56.67607280904846,7.542170528104464,-60.61887741088867,12.877631187438965,0.12249881029129028,0.059354931116104126,0.15658053755760193,0.02976270392537117,0.8547660112380981,0.97613924741745,0.9939373731613159
26_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,67.1302504577535,41.800479553721004,39.83198165893555,64.90840911865234,0.122634656727314,0.05938204750418663,0.15659719705581665,0.029800422489643097,0.8544294834136963,0.9761103987693787,0.9939420819282532
0_area_31_color_0_Left_Down_0.0,55.18100661506094,28.58100600792912,42.50708770751953,41.69951629638672,0.12270734459161758,0.059408195316791534,0.15657365322113037,0.02983875386416912,0.8541236519813538,0.9760486483573914,0.9939365386962891
64_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,34.60978161321344,62.85521728175746,15.367420196533203,70.83822631835938,0.12262260168790817,0.05934924632310867,0.15645051002502441,0.02980506233870983,0.8543285131454468,0.9760856032371521,0.9939456582069397
142_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-45.05975840534653,-1.903506544234716,-46.72578811645508,1.9917399883270264,0.12256459146738052,0.05929736793041229,0.15629889070987701,0.02977706305682659,0.8544909358024597,0.9761150479316711,0.993954598903656
162_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-50.182300472471596,87.78024143939646,1.725820779800415,93.74454498291016,0.12248630076646805,0.05925949290394783,0.156211718916893,0.029762698337435722,0.8546527028083801,0.976116418838501,0.9939442276954651
36_area_31_color_0_Left_Down_0.0,79.93068114359039,-82.90317395366894,47.813072204589844,-28.20981216430664,0.12269911915063858,0.05940008908510208,0.1565220057964325,0.029844218865036964,0.8540481328964233,0.9760042428970337,0.9939425587654114
44_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,37.00353105282392,76.54469713481984,17.500843048095703,89.5242919921875,0.1226491704583168,0.05934716761112213,0.15639950335025787,0.029818834736943245,0.8541879057884216,0.9760462641716003,0.9939532279968262
1_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-57.49643787707996,12.230141499473305,-56.97276306152344,20.65222930908203,0.12259817123413086,0.05928346887230873,0.1562221646308899,0.02979120798408985,0.8543277382850647,0.9760876893997192,0.993963897228241
34_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,74.78789356584753,-83.88972385455621,7.523175239562988,-86.71517181396484,0.12283578515052795,0.059514906257390976,0.1563541442155838,0.029939968138933182,0.8541560769081116,0.9759327173233032,0.9938333630561829
